     Depth,     GAMMA,  RES(16N),  RES(64N),   NEUTRON,Outcome
491.5,102.3,74.1,99,829.4,Hard_water
491.8,93.1,77,97.7,854.9,Hard_water
492,94.4,78.1,97.2,820.4,Hard_water
492.3,97.7,76.1,97.2,755.8,Hard_water
492.5,122.9,72.1,95.8,667.5,Hard_water
492.8,129.4,71.3,95.1,678.7,Hard_water
493,129.6,70.6,94.6,695.3,Hard_water
493.3,133.2,71.4,95.7,683.3,Hard_water
493.5,116.5,75.1,97.9,704.1,Hard_water
493.8,104.2,78.4,99.3,767.9,Hard_water
494,86.9,84.7,102.4,823.3,Hard_water
494.3,79.5,85.9,105.6,800,Hard_water
494.5,80.9,85.4,111.2,759,Hard_water
494.8,85.2,84.6,114.2,769.5,Hard_water
495,90.7,85.2,116.6,716.2,Hard_water
495.3,86.5,84.8,116.6,688.2,Hard_water
495.5,80.6,84.7,115.8,806.8,Hard_water
495.8,78.7,86.1,114.9,864.4,Hard_water
496,82.5,84.9,115.7,788.2,Hard_water
496.3,88.4,83.8,116.3,745.8,Hard_water
496.5,86.9,85.7,115.4,765.5,Hard_water
496.8,87.3,87.5,112.8,798.4,Hard_water
497,78.5,88.6,110.8,840.6,Hard_water
497.3,83,87.6,111.1,828.8,Hard_water
497.5,91.8,86.9,110.9,775,Hard_water
497.8,95.1,85.2,110,750,Hard_water
498,103.1,82.1,108.4,745.6,Hard_water
498.3,100.4,80.4,106.2,735.6,Hard_water
498.5,109,78.4,101.9,731.5,Hard_water
498.8,113.1,76.8,100.3,712.5,Hard_water
499,124.7,74.3,101,666.4,Hard_water
499.3,124.3,73.7,101.8,668.7,Hard_water
499.5,120.2,76.6,102.3,738,Hard_water
499.8,105.8,81.3,103.3,829.7,Hard_water
500,95.2,87,106.7,911.9,Hard_water
500.3,87.8,90.5,111.1,887.6,Hard_water
500.5,85.1,92.5,117.4,827.4,Hard_water
500.8,84.1,92.1,118.7,797.2,Hard_water
501,88.5,91.5,118.3,756.2,Hard_water
501.3,92,90.2,115.9,735.8,Hard_water
501.5,100.8,86.4,110.7,729.2,Hard_water
501.8,102.5,84.8,106.8,729.2,Hard_water
502,107.3,82.8,101.7,708.8,Hard_water
502.3,107.9,81.3,98.4,685.4,Hard_water
502.5,110.6,79,94,674.2,Hard_water
502.8,116.7,77.4,92.3,666.3,Hard_water
503,113.5,74.6,88,645.3,Hard_water
503.3,116,72.8,85.4,649.5,Hard_water
503.5,113.5,69.1,81.7,677.7,Hard_water
503.8,116.2,66.8,79.7,668.2,Hard_water
504,128.3,63.6,77.2,651.6,Hard_water
504.3,128.3,62.2,75.9,652.3,Hard_water
504.5,136.4,60.6,74.1,626.3,Hard_water
504.8,135.3,60.2,73,616.6,Hard_water
505,137.8,59.3,71.8,619.4,Hard_water
505.3,142.9,58.3,71.2,624.7,Hard_water
505.5,140.6,57.1,70.8,623.5,Hard_water
505.8,139.5,57.2,70.7,609.6,Hard_water
506,138.1,57.6,70.8,602,Hard_water
506.3,132.5,57.5,71,609.4,Hard_water
506.5,130.8,57.1,70.8,607.8,Hard_water
506.8,132.3,58.1,71,629.1,Hard_water
507,123.5,61.8,72.4,711.1,Hard_water
507.3,124.4,66.3,73.7,756,Hard_water
507.5,118.7,73.3,77.6,701.6,Hard_water
507.8,115,76.2,82.1,675,Hard_water
508,114.5,78,90.2,698.2,Hard_water
508.3,108.6,78.3,93.5,701,Hard_water
508.5,109,78.4,94.2,719.7,Hard_water
508.8,117.9,77.5,93.8,707.4,Hard_water
509,123.7,75.2,91.3,659.2,Hard_water
509.3,127.1,73.5,89.4,651.3,Hard_water
509.5,125.5,72.2,85.9,673.8,Hard_water
509.8,118.7,71.1,83.9,675.6,Hard_water
510,124.5,70.5,81.8,648.2,Hard_water
510.3,129.8,69.7,80.9,628,Hard_water
510.5,136.8,68,80.4,626.3,Hard_water
510.8,141.4,66.9,79.8,635.3,Hard_water
511,144.1,65.9,77.5,644.1,Hard_water
511.3,140.6,65.4,75.9,653.9,Hard_water
511.5,140.3,64,73.7,635.3,Hard_water
511.8,135.9,63.4,72.3,620.2,Hard_water
512,134.2,61.9,70.8,601.8,Hard_water
512.3,136.5,61,70.2,592,Hard_water
512.5,137.3,59.4,69,602.5,Hard_water
512.8,138.3,58.7,68.1,589.5,Hard_water
513,134.5,58.1,66.4,581.1,Hard_water
513.3,134.5,57.6,65.3,586.4,Hard_water
513.5,132.2,56.6,63.8,572.9,Hard_water
513.8,133.9,55.9,62.9,577.1,Hard_water
514,134.8,54.2,62.3,593.7,Hard_water
514.3,141.2,53.3,62.4,589,Hard_water
514.5,132.2,51.9,62.2,583.9,Hard_water
514.8,130.1,52.2,61.6,579.3,Hard_water
515,130.1,52,60.3,563.4,Hard_water
515.3,133.6,51.3,59.3,559.5,Hard_water
515.5,140.2,49.7,58.3,546.4,Hard_water
515.8,139.7,49.4,57.8,528.8,Hard_water
516,134.5,50.5,57.5,546.6,Hard_water
516.3,134.1,51.6,58.2,573.5,Hard_water
516.5,129.8,52.9,60.6,575,Hard_water
516.8,134.1,52.7,62.2,581.9,Hard_water
517,129.6,55.4,64.2,601.7,Hard_water
517.3,131.8,57.6,65.1,603.4,Hard_water
517.5,130.4,59.6,66,600.6,Hard_water
517.8,130.6,59.8,66.5,605,Hard_water
518,139.5,59.2,68.1,560.1,Hard_water
518.3,143,58.8,69.4,514.9,Hard_water
518.5,150.2,59.7,70.2,535.2,Hard_water
518.8,150.4,62.3,71.9,589,Hard_water
519,133.9,68.7,77.4,706.2,Hard_water
519.3,126.2,73.6,82.1,741.2,Hard_water
519.5,111.9,82.7,90.2,729.6,Hard_water
519.8,104.8,85.8,96,718.5,Hard_water
520,116.2,86.2,105.5,643,Hard_water
520.3,118.9,85.8,109.9,616,Hard_water
520.5,125.1,84.5,111.6,629.7,Hard_water
520.8,125.8,85.7,112.5,662.2,Hard_water
521,126.6,88.9,116.9,689.3,Hard_water
521.3,126.9,91.7,119.5,689.5,Hard_water
521.5,120.7,96.1,123.5,771.5,Hard_water
521.8,115.1,98.5,129.6,806.6,Hard_water
522,113.3,101.4,133.6,769.5,Hard_water
522.3,115.7,103.9,134.9,771.3,Hard_water
522.5,110.8,106.2,133.4,955.2,Hard_water
522.8,110,106.5,131,1013.4,Hard_water
523,107.4,103.6,128.4,849.6,Hard_water
523.3,119.7,98.9,125.6,736.6,Hard_water
523.5,136.8,94.7,122.4,665.9,Hard_water
523.8,154.5,92.9,123.7,672.8,Hard_water
524,180.7,91.4,123.6,668.7,Hard_water
524.3,189.3,92.3,122.5,679.6,Hard_water
524.5,185.7,94.5,121.3,768.3,Hard_water
524.8,165.1,94.6,120.5,774.3,Hard_water
525,142.7,93.6,119.4,724.9,Hard_water
525.3,142.7,92.4,118.6,730.6,Hard_water
525.5,136.7,91,117,749.6,Hard_water
525.8,132.3,89.9,115.9,749.9,Hard_water
526,126,88,114.2,725.4,Hard_water
526.3,126,86.1,112.5,709.5,Hard_water
526.5,121.2,83.8,110.6,711.5,Hard_water
526.8,125.8,83,110.3,699.3,Hard_water
527,132.1,82.1,109.7,687.3,Hard_water
527.3,130,82.6,109.6,705.4,Hard_water
527.5,128.9,84.2,110.3,751.6,Hard_water
527.8,132.3,84.9,111,738.9,Hard_water
528,129.3,85.6,110,701.1,Hard_water
528.3,130.6,85.6,108,683.5,Hard_water
528.5,123.1,85,108.1,634.8,Hard_water
528.8,119.1,84.5,108.9,675.7,Hard_water
529,115.4,86.5,108.7,746.4,Hard_water
529.3,113.1,89.5,107.7,750.7,Hard_water
529.5,114.4,92.7,112.4,885.7,Hard_water
529.8,113.5,93.5,118.4,925.8,Hard_water
530,112.5,97.3,124.9,820.6,Hard_water
530.3,116.7,97.9,126.4,786.1,Hard_water
530.5,123.1,97.8,129.4,731.9,Hard_water
530.8,125.4,97.1,130.2,710.9,Hard_water
531,125.6,95.3,125.9,726.1,Hard_water
531.3,123.9,94.2,123,726.4,Hard_water
531.5,128.1,92.6,121.4,702.1,Hard_water
531.8,127.9,91.6,121.7,742.4,Hard_water
532,127.9,92.2,120.9,835.3,Hard_water
532.3,127.5,93,120.1,837.6,Hard_water
532.5,131,91.7,119.4,771.8,Hard_water
532.8,128.7,90.5,119.1,741.4,Hard_water
533,124.2,89.7,118.1,786.1,Hard_water
533.3,122.5,89.4,118.1,805.1,Hard_water
533.5,121.7,88.9,117.7,788.2,Hard_water
533.8,125.8,89.3,116,766.6,Hard_water
534,122.9,92,114.3,816.7,Hard_water
534.3,111.7,93.9,114.3,971,Hard_water
534.5,110.6,96.3,114.6,928.1,Hard_water
534.8,106.5,97.2,115.1,753,Hard_water
535,125.7,95.1,114.5,719,Hard_water
535.3,137.7,93.9,116.2,746.3,Hard_water
535.5,137.8,91.2,114.1,798.2,Hard_water
535.8,136.8,88.8,112.7,815.8,Hard_water
536,122.1,87.7,112.8,814.4,Hard_water
536.3,114.1,86.1,112.9,775.2,Hard_water
536.5,107.2,85.7,114.6,751.2,Hard_water
536.8,112.6,85,114.8,787.5,Hard_water
537,115,84,112.7,774.7,Hard_water
537.3,114.2,84.3,111.1,781,Hard_water
537.5,131.9,84.9,109.1,761.1,Hard_water
537.8,133.5,84.9,108.2,751.4,Hard_water
538,141.7,84.9,108.1,806.5,Hard_water
538.3,141.1,85.2,107.6,793.6,Hard_water
538.5,140.3,86.2,107.4,759,Hard_water
538.8,140.5,86.4,107.5,745.7,Hard_water
539,142.7,87,108.8,721.3,Hard_water
539.3,149.9,87.3,109.1,728.5,Hard_water
539.5,152.8,86.7,109,726.6,Hard_water
539.8,143,86.1,109.5,730.3,Hard_water
540,137.4,85,109.9,780.2,Hard_water
540.3,129.7,84.1,109.8,788.8,Hard_water
540.5,128.5,84,111.4,781,Hard_water
540.8,131.8,84.3,112.3,784,Hard_water
541,124.6,85.1,113,825,Hard_water
541.3,125.2,85.6,112.3,829.4,Hard_water
541.5,122.5,85.7,109.8,771,Hard_water
541.8,124.8,85.9,108.5,749.7,Hard_water
542,118.3,86,107.1,780.1,Hard_water
542.3,115.4,85.8,106,809.3,Hard_water
542.5,115.2,86.2,106,807.4,Hard_water
542.8,112.8,85.3,107.1,830.8,Hard_water
543,112.4,83.2,108.7,854.7,Hard_water
543.3,102.4,81.8,108.4,851.4,Hard_water
543.5,93.5,79.8,106.5,865.3,Hard_water
543.8,97.7,79.1,105.8,858.2,Hard_water
544,98.8,78.1,104.5,828.3,Hard_water
544.3,102.6,78.1,103.8,822.7,Hard_water
544.5,110.7,78.1,103.9,817.4,Hard_water
544.8,107.5,78.3,104,806,Hard_water
545,114.2,79.1,105.2,815.2,Hard_water
545.3,116.2,79.3,105.3,810.9,Hard_water
545.5,118.5,81,105.8,791.5,Hard_water
545.8,121.6,82.8,105.5,786.6,Hard_water
546,121.4,84.9,106.5,734.7,Hard_water
546.3,123.1,86.1,106.4,722.9,Hard_water
546.5,125.1,89.6,107.7,773.4,Hard_water
546.8,121.5,92.4,107.9,797.9,Hard_water
547,111,93.9,106.6,755.1,Hard_water
547.3,105.5,95.1,106.5,714.8,Hard_water
547.5,106.7,93.3,109.1,680.7,Hard_water
547.8,111.3,91.5,112.4,637,Hard_water
548,122.9,88.9,115.6,612.6,Hard_water
548.3,131,89.4,117.4,636.5,Hard_water
548.5,138.9,91.4,118.5,706,Hard_water
548.8,141.6,91.5,119,742.8,Hard_water
549,145,91.5,118.4,756.3,Hard_water
549.3,143.3,92.3,119.3,755.1,Hard_water
549.5,139.8,93.6,119.6,757.9,Hard_water
549.8,123.7,95,121.3,802.3,Hard_water
550,107.5,96.2,125,878.3,Hard_water
550.3,118.3,95,127.7,838.9,Hard_water
550.5,125.9,93.5,127.6,728.2,Hard_water
550.8,123.1,94.4,125.9,819.7,Hard_water
551,104.2,97.8,123.7,1105.8,Hard_water
551.3,102,98,122.1,1026.1,Hard_water
551.5,97.9,97.7,122.5,805.6,Hard_water
551.8,109.2,96.5,122.5,852.4,Hard_water
552,113.9,96.1,120,828.5,Hard_water
552.3,120.2,94.9,117.5,772.7,Hard_water
552.5,126.8,91.3,114.9,722.7,Hard_water
552.8,137.7,89,113.2,682.2,Hard_water
553,146.6,86.1,110.1,662.3,Hard_water
553.3,146,84.1,108.4,665.7,Hard_water
553.5,139.1,82.4,106.9,725.9,Hard_water
553.8,123.3,82.3,106.5,778,Hard_water
554,102.3,82.1,107.9,817.5,Hard_water
554.3,93.3,81.7,109.6,821.9,Hard_water
554.5,90.5,81.3,111.3,799.3,Hard_water
554.8,95.7,82,110,788.4,Hard_water
555,93.9,83.2,107.9,819.3,Hard_water
555.3,93.5,83.5,106.3,838.5,Hard_water
555.5,96.8,83.6,104.8,818.1,Hard_water
555.8,94.9,84.2,106.5,829.5,Hard_water
556,84.8,85.6,109.9,882,Hard_water
556.3,63.6,86.6,112.5,981.4,Hard_water
556.5,38.7,88.3,118.5,1100.9,Hard_water
556.8,30.4,87.4,119.9,1074,Hard_water
557,29.1,86.6,114.9,1020,Hard_water
557.3,39.9,85.6,110,908.6,Hard_water
557.5,57,81.5,102.1,685.4,Hard_water
557.8,77.1,79.8,97.6,644.4,Hard_water
558,90.4,81.1,93.7,701.1,Hard_water
558.3,91.5,82,92.3,756.9,Hard_water
558.5,96.9,82.8,95.7,754.1,Hard_water
558.8,95.2,82.2,101.1,718,Hard_water
559,103.1,80.7,107.4,682.6,Hard_water
559.3,100.4,79.8,110.4,647.4,Hard_water
559.5,93.5,78.9,109.6,662.7,Hard_water
559.8,91.5,79,108.2,717.6,Hard_water
560,88.1,79.2,105.4,821.7,Hard_water
560.3,87.1,78.7,103.6,852.5,Hard_water
560.5,89.4,78.3,103.4,824.6,Hard_water
560.8,88,77.6,103.7,834.5,Hard_water
561,86.6,76.5,103.3,871.4,Hard_water
561.3,84.5,76.6,103.4,886.9,Hard_water
561.5,82.5,76.8,102.5,884.4,Hard_water
561.8,84.8,77.3,101.1,873.5,Hard_water
562,84.4,77.9,100.1,884.8,Hard_water
562.3,85.5,77.7,99.9,901.9,Hard_water
562.5,90.2,77.5,100.4,912.4,Hard_water
562.8,94.9,77.7,100.9,908.9,Hard_water
563,88.3,77.4,101.6,899.5,Hard_water
563.3,87.2,77.7,101.8,920.1,Hard_water
563.5,76.9,77.8,101.1,938.8,Hard_water
563.8,76.9,77.6,101,917.5,Hard_water
564,78.6,77.5,101.5,888.7,Hard_water
564.3,84,77.2,101.5,875.1,Hard_water
564.5,89.4,77,101.3,841.6,Hard_water
564.8,93,76.8,101.5,829.8,Hard_water
565,94.8,76.6,101.5,848.9,Hard_water
565.3,97.7,76.5,100.7,870,Hard_water
565.5,101.1,77.1,99.1,898.7,Hard_water
565.8,109,77.5,98.5,879,Hard_water
566,102.9,77.3,98,859.8,Hard_water
566.3,96.2,77.6,97.9,862.8,Hard_water
566.5,86.2,76.8,98.8,885.7,Hard_water
566.8,83.8,76.3,99,892.7,Hard_water
567,92.5,76.2,98.3,876.2,Hard_water
567.3,99.6,76.2,98.2,860,Hard_water
567.5,102.5,76.3,99,832.2,Hard_water
567.8,102,76.2,99.6,825.5,Hard_water
568,98.7,76.7,99.8,833.2,Hard_water
568.3,94.1,77,99.9,843.6,Hard_water
568.5,95,77.8,99.7,823.9,Hard_water
568.8,94.2,78.3,99,821.3,Hard_water
569,96.7,78.2,98.8,854.2,Hard_water
569.3,94.6,77.3,98.6,863.5,Hard_water
569.5,91.5,76.8,97.7,868.1,Hard_water
569.8,98,76.3,98,857.5,Hard_water
570,93,73.9,98.2,840.6,Hard_water
570.3,96.7,73.7,98.4,831.1,Hard_water
570.5,96.1,73.2,97.8,840.3,Hard_water
570.8,95,73.1,97.8,881.6,Hard_water
571,92.9,73.7,96.9,908.7,Hard_water
571.3,92.9,74.8,95.8,923.8,Hard_water
571.5,98.1,75.5,94.3,952.3,Hard_water
571.8,106.1,75.5,94.4,931.1,Hard_water
572,114.8,74.4,96,887.6,Hard_water
572.3,120.2,73.3,96.9,871.6,Hard_water
572.5,117.1,72.5,97.8,851.7,Hard_water
572.8,114.1,72,98,846.6,Hard_water
573,109.4,72.2,97.6,852.7,Hard_water
573.3,108.5,72.5,96.8,858.5,Hard_water
573.5,113.1,74,95.7,831.3,Hard_water
573.8,117.5,74.4,95.3,807.7,Hard_water
574,112.1,74.4,96.2,819.3,Hard_water
574.3,106.1,74.2,97.1,839.9,Hard_water
574.5,102.2,73.9,98,813.9,Hard_water
574.8,104.6,73.7,98.1,788.7,Hard_water
575,116.3,73.5,98,786.4,Hard_water
575.3,122.7,73.4,97.3,799.6,Hard_water
575.5,122.2,73,96.5,820.9,Hard_water
575.8,118.5,72.8,96.2,853.1,Hard_water
576,111.1,72.4,95.3,876.2,Hard_water
576.3,108.6,72.1,94.9,864.9,Hard_water
576.5,122.7,71.7,95,859.8,Hard_water
576.8,125.6,71.1,94.7,839.2,Hard_water
577,124.5,70.6,93.6,819.3,Hard_water
577.3,122,70.1,93.1,828.1,Hard_water
577.5,119.1,69,92.5,854.5,Hard_water
577.8,118.9,68.3,92.5,862.6,Hard_water
578,115.2,67.5,91.3,864.9,Hard_water
578.3,106.4,67.5,90.3,864.4,Hard_water
578.5,99.1,67.1,90.4,871.8,Hard_water
578.8,92.9,66.6,90.9,876.3,Hard_water
579,89.8,66.3,90.8,865.4,Hard_water
579.3,87.2,66.3,90.9,836.8,Hard_water
579.5,79.2,66.4,91.2,794.9,Hard_water
579.8,80.5,66.7,91.4,800.7,Hard_water
580,74.4,67.3,90.6,824.6,Hard_water
580.3,73.8,68,90.6,839.6,Hard_water
580.5,78,68.2,91.2,813.4,Hard_water
580.8,84.3,68.3,91.3,788,Hard_water
581,92,69.7,91.6,805.6,Hard_water
581.3,93.5,70.2,92.2,838,Hard_water
581.5,91.9,70.9,92.6,903.3,Hard_water
581.8,90.4,71.3,91.9,928.1,Hard_water
582,92.7,71.8,91.7,921.2,Hard_water
582.3,96.1,71,91.2,888.5,Hard_water
582.5,92.5,70.3,90.6,862.3,Hard_water
582.8,89.6,70.4,90.4,879.2,Hard_water
583,75.5,69.4,91.1,895.7,Hard_water
583.3,69.6,68.7,92.3,900.3,Hard_water
583.5,73,68.3,93,862.8,Hard_water
583.8,74.4,68.3,92.9,810.2,Hard_water
584,77.2,68.4,93.5,761.1,Hard_water
584.3,72.7,68.7,94.4,762.3,Hard_water
584.5,71.9,69.7,95,802.7,Hard_water
584.8,82.9,70.5,93.6,795.3,Hard_water
585,93.8,72.3,92.3,752.1,Hard_water
585.3,106,72.7,91.3,753.5,Hard_water
585.5,117.9,72.4,88.4,755.3,Hard_water
585.8,121.7,72.5,88.3,761.8,Hard_water
586,123.5,70.7,87.7,769.2,Hard_water
586.3,119.4,70.4,89,789.6,Hard_water
586.5,111.9,70.2,91.2,801,Hard_water
586.8,102.6,69.6,91.9,793.5,Hard_water
587,106.9,70,95.3,795.6,Hard_water
587.3,113.5,69.8,96.1,763.9,Hard_water
587.5,116.9,70.3,94.9,732.4,Hard_water
587.8,120.6,72.2,95.3,741.9,Hard_water
588,116.5,73.7,96.5,779.4,Hard_water
588.3,110.9,74.5,97.6,801,Hard_water
588.5,113.1,77.7,98.1,827.9,Hard_water
588.8,116.8,78.5,98,830.9,Hard_water
589,123.7,78.2,99.3,768.5,Hard_water
589.3,124.1,78.1,100.3,757.6,Hard_water
589.5,124.1,78.4,98.6,776.4,Hard_water
589.8,125.8,78.5,97.9,774.1,Hard_water
590,126.3,77.7,99.6,767.6,Hard_water
590.3,122.2,76.8,100.2,772.2,Hard_water
590.5,105.5,75.6,100.6,817.2,Hard_water
590.8,92.4,75.7,101.3,858.4,Hard_water
591,78,74.6,104.8,854.5,Hard_water
591.3,72.4,74.1,107,815.1,Hard_water
591.5,76.5,74.1,106.6,789.6,Hard_water
591.8,82.3,76.1,105.6,799.1,Hard_water
592,98.2,78.6,103.2,830.9,Hard_water
592.3,116.4,81,101.1,836.2,Hard_water
592.5,135.3,84.9,99.5,762.5,Hard_water
592.8,143.2,85.2,99.6,697.9,Hard_water
593,160.8,84.2,101.9,678.7,Hard_water
593.3,166.6,84,103.9,663.8,Hard_water
593.5,170.3,82.5,103,651.6,Hard_water
593.8,166.8,82.4,102.8,647.6,Hard_water
594,173.4,81.3,103.9,662.7,Hard_water
594.3,172.8,80.3,104.2,667.5,Hard_water
594.5,166.6,80.1,104.7,674,Hard_water
594.8,163,80.1,104.8,725.9,Hard_water
595,144.1,80,104.1,745.4,Hard_water
595.3,143.9,80.7,104.1,739.1,Hard_water
595.5,144.3,80.6,103.1,772.2,Hard_water
595.8,142.9,81,102.4,774.8,Hard_water
596,142.1,81.5,103,791,Hard_water
596.3,134.8,81.3,103.1,787.8,Hard_water
596.5,130.7,81.2,103.7,772.7,Hard_water
596.8,130.4,81.4,104.4,800.7,Hard_water
597,122.7,81.3,103.9,836.9,Hard_water
597.3,114,81.4,104.7,842,Hard_water
597.5,107.7,81.2,104.6,844,Hard_water
597.8,106.5,80.8,104.4,853.6,Hard_water
598,111.5,80.8,103.8,865.1,Hard_water
598.3,111.7,80.5,103.8,875.5,Hard_water
598.5,112.1,80.3,104.3,848.2,Hard_water
598.8,112.6,80.2,104.1,824.3,Hard_water
599,107.1,80.5,104.5,835.9,Hard_water
599.3,101.1,81,105.7,840.8,Hard_water
599.5,97.3,81.8,107.1,792.2,Hard_water
599.8,96.7,83,106.8,798.4,Hard_water
600,97.4,84.5,104.2,823.4,Hard_water
600.3,96.7,84.5,101.2,778.3,Dry
600.5,108.2,82.1,100.2,714.1,Dry
600.8,113.4,79.4,97,690.2,Dry
601,129.3,75.8,89.7,643.7,Dry
601.3,133.7,74.2,87.8,610.1,Dry
601.5,146.8,68.2,87.1,623.3,Dry
601.8,158.3,66.7,86.9,655.7,Dry
602,179.1,64.8,86.9,659.6,Dry
602.3,207.2,63.6,87.9,661,Dry
602.5,280.6,62.9,90.6,639.5,Dry
602.8,298.2,63.3,88.8,618.4,Dry
603,341.1,64.5,85.8,667.8,Dry
603.3,449.9,64.5,84.8,661.7,Dry
603.5,632.4,64,85.1,557.5,Dry
603.8,683.5,63.4,85.9,533.7,Dry
604,575.6,62.7,87.2,604.5,Dry
604.3,409.2,63,87.7,661.7,Dry
604.5,187.8,64,88.1,691.9,Dry
604.8,154.5,65,87.2,693.5,Dry
605,140.2,67.7,85.6,721.7,Dry
605.3,141,69.7,84,741,Dry
605.5,148.5,71.7,82.5,723.1,Dry
605.8,162.8,72,84,689.5,Dry
606,176.1,70.4,85.1,677.1,Dry
606.3,201.2,69.5,85.7,673.9,Dry
606.5,249.3,68.5,86.4,615.9,Dry
606.8,260.6,66.6,87.2,589.9,Dry
607,249.4,65.7,88.8,624.9,Dry
607.3,228,65.7,88.7,647.4,Dry
607.5,209.4,65.7,87.9,626.5,Dry
607.8,220.2,65.1,88.9,593.2,Dry
608,221.9,64.8,90.6,613.3,Dry
608.3,220.8,65.1,89.4,636.7,Dry
608.5,197.8,67.2,88.7,632.3,Dry
608.8,194,67.7,89.1,632.8,Dry
609,218.4,67.8,90,635.6,Dry
609.3,212.1,69.7,89.2,659,Dry
609.5,206.5,70.1,88,708.3,Dry
609.8,193.1,69.5,87.2,721.2,Dry
610,165,69.1,86.9,708.1,Dry
610.3,168.8,69.7,85.6,698.4,Dry
610.5,165.7,69.8,85.6,695.8,Dry
610.8,177.2,71.1,87.6,700.7,Dry
611,183.6,71.5,89.3,671,Dry
611.3,184.1,72.1,90.9,662.4,Dry
611.5,182.4,72.6,90.7,702.1,Dry
611.8,171.6,72.2,88.6,709.2,Dry
612,156.6,73.5,87.9,716.6,Dry
612.3,149.5,71.1,86.8,723.4,Dry
612.5,145.4,70.5,84.5,700.9,Dry
612.8,139.8,70.4,87.7,681.4,Dry
613,151.8,66,88.1,675.9,Dry
613.3,172.6,66.2,88.1,662.2,Dry
613.5,195.9,67.9,84.3,593.9,Dry
613.8,214.3,66.4,83,581.8,Dry
614,266.3,67.7,86,577.6,Dry
614.3,326.9,68.9,85.4,580.1,Dry
614.5,469.1,71.9,81.8,581.4,Dry
614.8,488.2,72.5,80.3,616.1,Dry
615,439.5,72.9,81.6,817.4,Dry
615.3,358.4,70.3,84.2,826.7,Dry
615.5,271.3,65.4,84.7,617.5,Dry
615.8,266.3,64.7,86.7,543.8,Dry
616,249.4,64.6,93.3,554.9,Dry
616.3,219,66,95.7,591.8,Dry
616.5,158.7,74.2,94,629.6,Dry
616.8,130,78.1,92.7,639.3,Dry
617,139.1,81.2,99,628.2,Dry
617.3,153.5,81.7,105.8,603.8,Dry
617.5,172.5,81.8,111.6,604.5,Dry
617.8,167.7,81.8,112,611.9,Dry
618,144.2,83.8,110.1,649.2,Dry
618.3,135.5,85.3,109.3,727.5,Dry
618.5,130.8,86.5,110.5,764.8,Dry
618.8,138.5,86.8,112.5,753.9,Dry
619,132.7,88.4,115.5,814.9,Dry
619.3,127.3,89.8,115.8,851.9,Dry
619.5,118.9,90,116.3,856.8,Dry
619.8,127,88.9,117.7,871,Dry
620,140.9,86.2,117,867.5,Dry
620.3,143.9,85,115.3,842.2,Dry
620.5,142.7,83.6,114.1,842.2,Dry
620.8,134.6,82.9,113.6,847.7,Dry
621,126.6,84.1,112.3,868.8,Dry
621.3,123.3,84.7,111.7,889.4,Dry
621.5,110.1,84,112.6,856.9,Dry
621.8,113.3,83.8,114.5,844.7,Dry
622,112,83.4,115.5,885.7,Dry
622.3,105.7,83.6,115.4,903.1,Dry
622.5,106.5,85,115.5,896.4,Dry
622.8,112.5,85.4,115.4,870.7,Dry
623,122.1,85.7,116.1,869.3,Dry
623.3,128.7,86.5,116,887.1,Dry
623.5,122.8,87.4,117.8,931.3,Dry
623.8,119.9,88.4,118.5,940.6,Dry
624,122,89.1,118.3,902.2,Dry
624.3,128.3,90.1,119,876.9,Dry
624.5,137.9,89.6,118.9,846.8,Dry
624.8,130.2,90.4,119.1,903.1,Dry
625,137.7,91.5,119.6,950.1,Dry
625.3,135.9,90.4,119.6,887.4,Dry
625.5,156.1,89.2,120.9,826.7,Dry
625.8,169,88.9,119.9,823.7,Dry
626,165.9,88.9,118.9,841.7,Dry
626.3,150.2,88.2,119.3,848,Dry
626.5,126.2,87.5,118.1,852.4,Dry
626.8,119.4,89.7,118.1,858.6,Dry
627,113.9,89.5,118.2,873,Dry
627.3,111.3,88.1,117.6,861.3,Dry
627.5,119.9,88.3,114.8,842.5,Dry
627.8,120.7,87.7,111.2,809.9,Dry
628,133.5,86.1,109.3,775.7,Dry
628.3,136.8,85.1,110.7,808.6,Dry
628.5,128.9,83.9,112.9,842.2,Dry
628.8,122.3,82.9,114.7,824.3,Dry
629,124.6,82.8,113.2,801.5,Dry
629.3,129,83.8,113.2,790.9,Dry
629.5,132.7,82.3,113.8,777.1,Dry
629.8,129,81,112.9,789.2,Dry
630,126.7,82.7,113,802.1,Dry
630.3,131.9,82.8,113.6,804.7,Dry
630.5,120.6,82.9,117.2,883.4,Dry
630.8,107.7,84.5,119.9,969.1,Dry
631,88.4,84.7,120.4,966.1,Dry
631.3,80.1,84.4,121.1,920.9,Dry
631.5,82.4,85.3,122.9,940.8,Dry
631.8,93.6,86.2,121.8,940.4,Dry
632,96.9,86.5,119.5,866,Dry
632.3,110.8,86.3,117.6,808.8,Dry
632.5,127.9,86.5,110.9,750,Dry
632.8,131.9,87.3,108.7,733.6,Dry
633,137.1,86.2,109.1,767.8,Dry
633.3,128.7,85.1,112.6,823.6,Dry
633.5,117.7,85.6,116.6,877.3,Dry
633.8,110,85.8,118.2,883.9,Dry
634,106.2,86.6,121,882,Dry
634.3,103.6,85.1,120.6,861.2,Dry
634.5,110,86.1,120.6,836.4,Dry
634.8,109.4,85.9,120.7,831.8,Dry
635,111.9,86.5,119.8,780.3,Dry
