Well_ID,Depth,GAM(NAT),RES(16N),RES(64N),NEUTRON,Interpretation,Interpretation_N
1-T-112,479.4,37.3957,124.73535,281.102,833.846,Water,1
1-T-112,479.5,32.1963,124.6317,281.102,861.641,Water,1
1-T-112,479.6,32.1963,124.42455,281.102,799.103,Water,1
1-T-112,479.7,32.1963,124.3554,277.56,833.846,Water,1
1-T-112,479.8,32.1963,124.2519,277.56,806.051,Water,1
1-T-112,479.9,21.7975,124.1829,277.56,819.949,Water,1
1-T-112,480,42.5951,124.1829,277.56,833.846,Water,1
1-T-112,480.1,63.3926,124.1829,275.196,674.026,Water,1
1-T-112,480.2,32.1963,124.062,272.834,701.82,Water,1
1-T-112,480.3,32.1963,124.2174,272.834,750.462,Water,1
1-T-112,480.4,52.9939,124.70085,266.93,854.692,Water,1
1-T-112,480.5,32.1963,125.1324,266.93,736.564,Water,1
1-T-112,480.6,104.988,125.2878,266.93,1000.62,Water,1
1-T-112,480.7,47.7945,125.823,264.566,826.897,Water,1
1-T-112,480.8,73.7914,126.3582,264.566,819.949,Water,1
1-T-112,480.9,11.3988,126.9798,264.566,792.154,Water,1
1-T-112,481,42.5951,127.46325,266.93,816.474,Water,1
1-T-112,481.1,37.3957,127.7739,269.292,809.526,Water,1
1-T-112,481.2,58.1933,128.361,275.196,813,Water,1
1-T-112,481.3,42.5951,128.60265,275.196,819.949,Water,1
1-T-112,481.4,42.5951,129.18975,275.196,861.641,Water,1
1-T-112,481.5,63.3926,129.88035,281.102,865.115,Water,1
1-T-112,481.6,52.9939,130.4673,281.102,920.705,Water,1
1-T-112,481.7,63.3926,130.95075,281.102,868.59,Water,1
1-T-112,481.8,21.7975,130.91625,281.102,938.077,Water,1
1-T-112,481.9,21.7975,130.57095,281.102,674.026,Water,1
1-T-112,482,42.5951,130.57095,277.56,785.205,Water,1
1-T-112,482.1,32.1963,130.122,277.56,799.103,Water,1
1-T-112,482.2,21.7975,129.1206,277.56,896.385,Water,1
1-T-112,482.3,42.5951,129.22425,277.56,799.103,Water,1
1-T-112,482.4,52.9939,129.3624,277.56,882.487,Water,1
1-T-112,482.5,42.5951,128.7408,277.56,938.077,Water,1
1-T-112,482.6,47.7945,128.0157,277.56,938.077,Water,1
1-T-112,482.7,21.7975,129.5868,277.56,715.718,Water,1
1-T-112,482.8,1,130.22565,277.56,826.897,Water,1
1-T-112,482.9,47.7945,142.6737,281.102,826.897,Water,1
1-T-112,483,11.3988,150.357,283.464,826.897,Water,1
1-T-112,483.1,26.9969,151.686,283.464,917.231,Water,1
1-T-112,483.2,52.9939,151.4445,285.826,795.628,Water,1
1-T-112,483.3,42.5951,151.254,285.826,858.167,Water,1
1-T-112,483.4,42.5951,151.617,285.826,774.782,Water,1
1-T-112,483.5,73.7914,151.9455,285.826,830.372,Water,1
1-T-112,483.6,42.5951,151.6695,285.826,802.577,Water,1
1-T-112,483.7,58.1933,148.9755,289.37,879.013,Water,1
1-T-112,483.8,63.3926,150.2535,294.094,875.538,Water,1
1-T-112,483.9,42.5951,151.392,294.094,854.692,Water,1
1-T-112,484,11.3988,151.98,297.638,889.436,Water,1
1-T-112,484.1,52.9939,152.325,300,729.615,Water,1
1-T-112,484.2,52.9939,152.7735,300,813,Water,1
1-T-112,484.3,21.7975,153.3615,305.906,868.59,Water,1
1-T-112,484.4,42.5951,153.9825,308.268,910.282,Water,1
1-T-112,484.5,1,154.3965,308.268,965.872,Water,1
1-T-112,484.6,84.1902,154.707,308.268,826.897,Water,1
1-T-112,484.7,63.3926,154.914,308.268,917.231,Water,1
1-T-112,484.8,42.5951,154.638,308.268,938.077,Water,1
1-T-112,484.9,21.7975,154.224,308.268,771.308,Water,1
1-T-112,485,52.9939,153.81,308.268,868.59,Water,1
1-T-112,485.1,42.5951,151.1505,308.268,795.628,Water,1
1-T-112,485.2,42.5951,145.50525,308.268,854.692,Water,1
1-T-112,485.3,63.3926,144.03765,308.268,795.628,Water,1
1-T-112,485.4,37.3957,145.41885,308.268,802.577,Water,1
1-T-112,485.5,42.5951,148.2504,308.268,833.846,Water,1
1-T-112,485.6,26.9969,148.71645,305.906,826.897,Water,1
1-T-112,485.7,63.3926,147.83595,305.906,840.795,Water,1
1-T-112,485.8,58.1933,147.4734,300,889.436,Water,1
1-T-112,485.9,11.3988,147.45615,300,771.308,Water,1
1-T-112,486,52.9939,146.1786,300,708.769,Water,1
1-T-112,486.1,37.3957,133.4715,297.638,899.859,Water,1
1-T-112,486.2,32.1963,133.05705,294.094,1014.51,Water,1
1-T-112,486.3,63.3926,133.05705,294.094,764.359,Water,1
1-T-112,486.4,21.7975,133.29885,294.094,1077.05,Water,1
1-T-112,486.5,52.9939,132.40095,294.094,771.308,Water,1
1-T-112,486.6,63.3926,133.64415,294.094,826.897,Water,1
1-T-112,486.7,84.1902,134.8527,294.094,875.538,Water,1
1-T-112,486.8,52.9939,134.6454,294.094,840.795,Water,1
1-T-112,486.9,52.9939,134.7663,297.638,778.256,Water,1
1-T-112,487,11.3988,135.2325,300,826.897,Water,1
1-T-112,487.1,52.9939,134.62815,300,826.897,Water,1
1-T-112,487.2,37.3957,134.9907,300,865.115,Water,1
1-T-112,487.3,32.1963,135.8022,300,764.359,Water,1
1-T-112,487.4,58.1933,139.96305,300,903.333,Water,1
1-T-112,487.5,26.9969,139.61775,297.638,736.564,Water,1
1-T-112,487.6,37.3957,145.6605,297.638,872.064,Water,1
1-T-112,487.7,32.1963,148.76835,297.638,826.897,Water,1
1-T-112,487.8,68.592,148.18125,297.638,837.32,Water,1
1-T-112,487.9,47.7945,135.1116,297.638,854.692,Water,1
1-T-112,488,37.3957,137.028,297.638,833.846,Water,1
1-T-112,488.1,32.1963,150.6675,297.638,771.308,Water,1
1-T-112,488.2,26.9969,150.8055,297.638,795.628,Water,1
1-T-112,488.3,21.7975,150.9435,300,875.538,Water,1
1-T-112,488.4,42.5951,150.702,300,778.256,Water,1
1-T-112,488.5,52.9939,150.702,300,924.18,Water,1
1-T-112,488.6,32.1963,151.0125,300,750.462,Water,1
1-T-112,488.7,73.7914,151.392,300,847.744,Water,1
1-T-112,488.8,42.5951,152.0145,300,701.82,Water,1
1-T-112,488.9,11.3988,152.4975,300,722.667,Water,1
1-T-112,489,42.5951,152.808,294.094,840.795,Water,1
1-T-112,489.1,63.3926,151.2885,294.094,799.103,Water,1
1-T-112,489.2,32.1963,130.91625,294.094,847.744,Water,1
1-T-112,489.3,58.1933,126.8244,294.094,854.692,Water,1
1-T-112,489.4,125.785,126.77265,294.094,792.154,Water,1
1-T-112,489.5,16.5982,126.80715,294.094,889.436,Water,1
1-T-112,489.6,47.7945,126.80715,294.094,781.731,Water,1
1-T-112,489.7,37.3957,126.87615,294.094,882.487,Water,1
1-T-112,489.8,32.1963,127.03155,297.638,879.013,Water,1
1-T-112,489.9,32.1963,126.9279,305.906,788.68,Water,1
1-T-112,490,52.9939,127.03155,305.906,813,Water,1
1-T-112,490.1,68.592,127.0488,311.812,757.41,Water,1
1-T-112,490.2,73.7914,127.11795,314.174,948.5,Water,1
1-T-112,490.3,26.9969,127.3251,314.174,993.667,Water,1
1-T-112,490.4,52.9939,129.0516,314.174,844.269,Water,1
1-T-112,490.5,73.7914,131.5377,314.174,931.128,Water,1
1-T-112,490.6,52.9939,135.40515,314.174,986.718,Water,1
1-T-112,490.7,32.1963,135.09435,314.174,903.333,Water,1
1-T-112,490.8,42.5951,136.3719,314.174,965.872,Water,1
1-T-112,490.9,42.5951,136.6482,314.174,917.231,Water,1
1-T-112,491,73.7914,137.0625,320.078,889.436,Water,1
1-T-112,491.1,32.1963,137.4942,320.078,924.18,Water,1
1-T-112,491.2,63.3926,137.51145,324.804,910.282,Water,1
1-T-112,491.3,63.3926,137.9604,324.804,938.077,Water,1
1-T-112,491.4,68.592,145.15995,328.346,743.513,Water,1
1-T-112,491.5,63.3926,146.42025,330.708,951.974,Water,1
1-T-112,491.6,47.7945,140.86095,338.976,840.795,Water,1
1-T-112,491.7,16.5982,141.18885,341.338,979.769,Water,1
1-T-112,491.8,63.3926,141.81045,344.882,969.346,Water,1
1-T-112,491.9,42.5951,143.1399,347.244,892.91,Water,1
1-T-112,492,37.3957,154.1895,347.244,844.269,Water,1
1-T-112,492.1,37.3957,155.0355,350.788,792.154,Water,1
1-T-112,492.2,63.3926,155.4675,353.15,892.91,Water,1
1-T-112,492.3,63.3926,155.0535,359.056,778.256,Water,1
1-T-112,492.4,47.7945,154.9485,361.418,826.897,Water,1
1-T-112,492.5,42.5951,154.776,361.418,809.526,Water,1
1-T-112,492.6,42.5951,154.707,361.418,771.308,Water,1
1-T-112,492.7,42.5951,154.8105,388.668,729.615,Water,1
1-T-112,492.8,52.9939,154.7415,388.114,771.308,Water,1
1-T-112,492.9,94.589,154.569,388.138,875.538,Water,1
1-T-112,493,78.9908,154.2585,388.714,736.564,Water,1
1-T-112,493.1,11.3988,154.017,389.522,715.718,Water,1
1-T-112,493.2,32.1963,153.7065,390.054,792.154,Water,1
1-T-112,493.3,52.9939,153.534,389.87,674.026,Water,1
1-T-112,493.4,94.589,153.1875,389.824,680.974,Water,1
1-T-112,493.5,84.1902,153.015,389.5,701.82,Water,1
1-T-112,493.6,68.592,153.2055,389.546,771.308,Water,1
1-T-112,493.7,63.3926,153.7065,389.316,583.692,Water,1
1-T-112,493.8,47.7945,154.173,389.084,660.128,Water,1
1-T-112,493.9,73.7914,154.449,388.668,757.41,Water,1
1-T-112,494,115.387,154.293,388.576,736.564,Water,1
1-T-112,494.1,58.1933,154.1895,387.514,705.295,Water,1
1-T-112,494.2,94.589,153.9135,387.098,712.244,Water,1
1-T-112,494.3,1,154.068,387.098,687.923,Water,1
1-T-112,494.4,63.3926,153.9645,387.236,715.718,Water,1
1-T-112,494.5,47.7945,153.9135,387.514,642.756,Water,1
1-T-112,494.6,52.9939,153.8445,387.422,701.82,Water,1
1-T-112,494.7,37.3957,153.81,387.93,656.654,Water,1
1-T-112,494.8,21.7975,153.8445,387.744,611.487,Water,1
1-T-112,494.9,63.3926,153.7755,387.79,792.154,Water,1
1-T-112,495,63.3926,153.741,387.93,687.923,Water,1
1-T-112,495.1,26.9969,153.672,387.422,576.744,Water,1
1-T-112,495.2,52.9939,153.327,387.376,764.359,Water,1
1-T-112,495.3,52.9939,153.0495,377.952,736.564,Water,1
1-T-112,495.4,42.5951,152.7045,375.59,639.282,Water,1
1-T-112,495.5,84.1902,152.2905,372.048,701.82,Water,1
1-T-112,495.6,32.1963,151.842,372.048,771.308,Water,1
1-T-112,495.7,63.3926,151.392,372.048,743.513,Water,1
1-T-112,495.8,94.589,151.0125,369.686,701.82,Water,1
1-T-112,495.9,84.1902,151.2195,363.78,701.82,Water,1
1-T-112,496,42.5951,151.254,363.78,639.282,Water,1
1-T-112,496.1,94.589,150.2535,361.418,674.026,Water,1
1-T-112,496.2,52.9939,147.80145,361.418,618.436,Water,1
1-T-112,496.3,73.7914,149.9769,361.418,736.564,Water,1
1-T-112,496.4,42.5951,151.704,359.056,674.026,Water,1
1-T-112,496.5,52.9939,151.461,355.512,722.667,Water,1
1-T-112,496.6,11.3988,151.2195,353.15,813,Water,1
1-T-112,496.7,84.1902,150.6675,353.15,701.82,Water,1
1-T-112,496.8,84.1902,141.7323,353.15,708.769,Water,1
1-T-112,496.9,11.3988,141.7323,353.15,604.538,Water,1
1-T-112,497,21.7975,141.7323,353.15,625.385,Water,1
1-T-112,497.1,73.7914,141.7323,353.15,736.564,Water,1
1-T-112,497.2,42.5951,141.7323,353.15,694.872,Water,1
1-T-112,497.3,63.3926,141.7323,353.15,750.462,Water,1
1-T-112,497.4,63.3926,141.7323,353.15,743.513,Water,1
1-T-112,497.5,42.5951,141.7323,353.15,521.154,Water,1
1-T-112,497.6,73.7914,141.7323,353.15,625.385,Water,1
1-T-112,497.7,73.7914,139.96065,353.15,806.051,Water,1
1-T-112,497.8,52.9939,139.96065,353.15,785.205,Water,1
1-T-112,497.9,146.583,139.96065,353.15,632.333,Water,1
1-T-112,498,32.1963,139.96065,353.15,701.82,Water,1
1-T-112,498.1,84.1902,139.96065,350.788,687.923,Water,1
1-T-112,498.2,21.7975,139.96065,350.788,674.026,Water,1
1-T-112,498.3,11.3988,139.96065,350.788,781.731,Water,1
1-T-112,498.4,21.7975,139.96065,350.788,639.282,Water,1
1-T-112,498.5,52.9939,139.96065,350.788,750.462,Water,1
1-T-112,498.6,63.3926,139.96065,347.244,694.872,Water,1
1-T-112,498.7,32.1963,139.96065,341.338,680.974,Water,1
1-T-112,498.8,32.1963,139.96065,341.338,667.077,Water,1
1-T-112,498.9,94.589,139.96065,341.338,830.372,Water,1
1-T-112,499,42.5951,139.96065,341.338,715.718,Water,1
1-T-112,499.1,63.3926,137.3031,338.976,750.462,Water,1
1-T-112,499.2,73.7914,135.53145,336.614,691.397,Water,1
1-T-112,499.3,73.7914,135.53145,336.614,729.615,Water,1
1-T-112,499.4,32.1963,133.7598,333.07,632.333,Water,1
1-T-112,499.5,52.9939,133.7598,333.07,726.141,Water,1
1-T-112,499.6,63.3926,133.7598,333.07,646.231,Water,1
1-T-112,499.7,73.7914,133.7598,330.708,653.18,Water,1
1-T-112,499.8,94.589,129.33075,328.346,573.269,Water,1
1-T-112,499.9,32.1963,129.33075,328.346,562.846,Water,1
1-T-112,500,94.589,129.33075,328.346,736.564,Water,1
1-T-112,500.1,31.0888,129.33075,328.346,719.192,Water,1
1-T-112,500.2,71.2071,127.5591,324.804,705.295,Water,1
1-T-112,500.3,51.1479,127.5591,324.804,614.962,Water,1
1-T-112,500.4,21.0592,127.5591,324.804,674.026,Water,1
1-T-112,500.5,41.1183,124.90155,324.804,694.872,Water,1
1-T-112,500.6,41.1183,123.1299,324.804,674.026,Water,1
1-T-112,500.7,121.355,123.1299,324.804,660.128,Water,1
1-T-112,500.8,61.1775,123.1299,324.804,674.026,Water,1
1-T-112,500.9,21.0592,123.1299,324.804,625.385,Water,1
1-T-112,501,61.1775,123.1299,324.804,653.18,Water,1
1-T-112,501.1,56.1627,123.1299,324.804,705.295,Water,1
1-T-112,501.2,101.296,123.1299,324.804,660.128,Water,1
1-T-112,501.3,46.1331,123.1299,324.804,583.692,Water,1
1-T-112,501.4,71.2071,123.1299,324.804,663.603,Water,1
1-T-112,501.5,61.1775,123.1299,324.804,674.026,Water,1
1-T-112,501.6,51.1479,123.1299,324.804,597.59,Water,1
1-T-112,501.7,151.444,123.1299,324.804,642.756,Water,1
1-T-112,501.8,61.1775,123.1299,324.804,601.064,Water,1
1-T-112,501.9,71.2071,123.1299,324.804,535.051,Water,1
1-T-112,502,121.355,124.90155,324.804,583.692,Water,1
1-T-112,502.1,41.1183,124.90155,324.804,611.487,Water,1
1-T-112,502.2,51.1479,124.90155,324.804,535.051,Water,1
1-T-112,502.3,131.385,124.90155,324.804,625.385,Water,1
1-T-112,502.4,61.1775,124.90155,324.804,521.154,Water,1
1-T-112,502.5,21.0592,124.90155,324.804,680.974,Water,1
1-T-112,502.6,81.2367,124.90155,324.804,639.282,Water,1
1-T-112,502.7,41.1183,124.90155,324.804,680.974,Water,1
1-T-112,502.8,61.1775,124.90155,322.44,639.282,Water,1
1-T-112,502.9,71.2071,124.90155,322.44,500.308,Water,1
1-T-112,503,31.0888,124.90155,322.44,576.744,Water,1
1-T-112,503.1,31.0888,124.90155,320.078,500.308,Water,1
1-T-112,503.2,101.296,124.90155,320.078,528.103,Water,1
1-T-112,503.3,61.1775,123.1299,320.078,639.282,Water,1
1-T-112,503.4,81.2367,123.1299,320.078,604.538,Water,1
1-T-112,503.5,71.2071,123.1299,316.536,500.308,Water,1
1-T-112,503.6,91.2663,123.1299,316.536,667.077,Water,1
1-T-112,503.7,67.8639,121.35825,316.536,479.462,Water,1
1-T-112,503.8,56.1627,121.35825,316.536,583.692,Water,1
1-T-112,503.9,101.296,121.35825,314.174,604.538,Water,1
1-T-112,504,71.2071,121.35825,314.174,542,Water,1
1-T-112,504.1,81.2367,121.35825,311.812,486.41,Water,1
1-T-112,504.2,71.2071,121.35825,311.812,566.929,Water,1
1-T-112,504.3,71.2071,121.35825,311.812,583.465,Water,1
1-T-112,504.4,46.1331,121.35825,311.812,583.465,Water,1
1-T-112,504.5,51.1479,121.35825,311.812,583.465,Water,1
1-T-112,504.6,56.1627,118.70085,311.812,595.276,Water,1
1-T-112,504.7,71.2071,118.70085,311.812,595.276,Water,1
1-T-112,504.8,56.1627,118.70085,311.812,595.276,Water,1
1-T-112,504.9,91.2663,118.70085,311.812,607.087,Water,1
1-T-112,505,0,118.70085,311.812,600,Water,1
1-T-112,505.1,51.1479,118.70085,311.812,607.087,Water,1
1-T-112,505.2,11.0296,118.70085,311.812,600,Water,1
1-T-112,505.3,51.1479,118.70085,311.812,623.622,Water,1
1-T-112,505.4,31.0888,118.70085,311.812,623.622,Water,1
1-T-112,505.5,31.0888,118.70085,311.812,628.346,Water,1
1-T-112,505.6,21.0592,118.70085,311.812,633.071,Water,1
1-T-112,505.7,11.0296,118.70085,311.812,628.346,Water,1
1-T-112,505.8,31.0888,121.35825,311.812,623.622,Water,1
1-T-112,505.9,1,123.1299,311.812,607.087,Water,1
1-T-112,506,41.1183,123.1299,311.812,623.622,Water,1
1-T-112,506.1,11.0296,121.35825,311.812,623.622,Water,1
1-T-112,506.2,41.1183,121.35825,308.268,656.693,Water,1
1-T-112,506.3,41.1183,121.35825,308.268,644.882,Water,1
1-T-112,506.4,31.0888,118.70085,308.268,616.535,Water,1
1-T-112,506.5,31.0888,118.70085,303.544,611.811,Water,1
1-T-112,506.6,11.0296,112.5,300,661.417,Water,1
1-T-112,506.7,71.2071,112.5,300,656.693,Water,1
1-T-112,506.8,41.1183,104.5275,297.638,656.693,Water,1
1-T-112,506.9,51.1479,104.5275,297.638,706.299,Water,1
1-T-112,507,11.0296,104.5275,297.638,706.299,Water,1
1-T-112,507.1,31.0888,104.5275,297.638,685.039,Water,1
1-T-112,507.2,11.0296,104.5275,297.638,689.764,Water,1
1-T-112,507.3,71.2071,104.5275,297.638,701.575,Water,1
1-T-112,507.4,56.1627,100.09845,294.094,701.575,Water,1
1-T-112,507.5,11.0296,100.09845,294.094,701.575,Water,1
1-T-112,507.6,71.2071,98.3268,294.094,739.37,Water,1
1-T-112,507.7,51.1479,98.3268,294.094,739.37,Water,1
1-T-112,507.8,26.074,98.3268,291.732,739.37,Water,1
1-T-112,507.9,31.0888,95.66925,291.732,744.094,Water,1
1-T-112,508,21.0592,95.66925,291.732,739.37,Water,1
1-T-112,508.1,41.1183,95.66925,291.732,739.37,Water,1
1-T-112,508.2,36.1035,95.66925,291.732,767.717,Water,1
1-T-112,508.3,81.2367,95.66925,291.732,755.906,Water,1
1-T-112,508.4,81.2367,95.66925,291.732,727.559,Water,1
1-T-112,508.5,31.0888,98.3268,291.732,751.181,Water,1
1-T-112,508.6,41.1183,100.09845,291.732,744.094,Water,1
1-T-112,508.7,21.0592,100.09845,291.732,779.528,Water,1
1-T-112,508.8,56.1627,100.09845,291.732,779.528,Water,1
1-T-112,508.9,41.1183,100.09845,291.732,767.717,Water,1
1-T-112,509,11.0296,100.09845,291.732,767.717,Water,1
1-T-112,509.1,41.1183,101.8701,291.732,779.528,Water,1
1-T-112,509.2,31.0888,101.8701,291.732,751.181,Water,1
1-T-112,509.3,61.1775,101.8701,291.732,772.441,Water,1
1-T-112,509.4,11.0296,104.5275,291.732,772.441,Water,1
1-T-112,509.5,21.0592,104.5275,291.732,772.441,Water,1
1-T-112,509.6,31.0888,104.5275,291.732,779.528,Water,1
1-T-112,509.7,51.1479,104.5275,291.732,779.528,Water,1
1-T-112,509.8,71.2071,104.5275,291.732,796.063,Water,1
1-T-112,509.9,21.0592,104.5275,291.732,796.063,Water,1
1-T-112,510,21.0592,106.29915,291.732,800.787,Water,1
1-T-112,510.1,41.1183,106.29915,291.732,800.787,Water,1
1-T-112,510.2,31.0888,106.29915,291.732,833.858,Water,1
1-T-112,510.3,71.2071,106.29915,291.732,838.583,Water,1
1-T-112,510.4,31.0888,106.29915,291.732,800.787,Water,1
1-T-112,510.5,21.0592,106.29915,291.732,800.787,Water,1
1-T-112,510.6,21.0592,106.29915,291.732,779.528,Water,1
1-T-112,510.7,21.0592,106.29915,291.732,779.528,Water,1
1-T-112,510.8,21.0592,106.29915,291.732,779.528,Water,1
1-T-112,510.9,1,110.72835,291.732,784.252,Water,1
1-T-112,511,51.1479,110.72835,291.732,800.787,Water,1
1-T-112,511.1,11.0296,110.72835,291.732,779.528,Water,1
1-T-112,511.2,81.2367,110.72835,291.732,779.528,Water,1
1-T-112,511.3,46.1331,110.72835,291.732,779.528,Water,1
1-T-112,511.4,1,110.72835,291.732,796.063,Water,1
1-T-112,511.5,66.1923,110.72835,291.732,796.063,Water,1
1-T-112,511.6,21.0592,110.72835,291.732,817.323,Water,1
1-T-112,511.7,61.1775,110.72835,291.732,788.976,Water,1
1-T-112,511.8,31.0888,110.72835,291.732,800.787,Water,1
1-T-112,511.9,36.1035,110.72835,291.732,800.787,Water,1
1-T-112,512,41.1183,110.72835,291.732,779.528,Water,1
1-T-112,512.1,36.1035,110.72835,291.732,779.528,Water,1
1-T-112,512.2,21.0592,110.72835,291.732,812.598,Water,1
1-T-112,512.3,61.1775,110.72835,291.732,822.047,Water,1
1-T-112,512.4,41.1183,110.72835,291.732,812.598,Water,1
1-T-112,512.5,101.296,110.72835,291.732,822.047,Water,1
1-T-112,512.6,51.1479,110.72835,291.732,822.047,Water,1
1-T-112,512.7,46.1331,110.72835,291.732,822.047,Water,1
1-T-112,512.8,71.2071,110.72835,291.732,822.047,Water,1
1-T-112,512.9,71.2071,110.72835,291.732,796.063,Water,1
1-T-112,513,121.355,110.72835,291.732,800.787,Water,1
1-T-112,513.1,31.0888,110.72835,291.732,822.047,Water,1
1-T-112,513.2,21.0592,110.72835,291.732,788.976,Water,1
1-T-112,513.3,21.0592,110.72835,291.732,800.787,Water,1
1-T-112,513.4,11.0296,110.72835,289.37,812.598,Water,1
1-T-112,513.5,31.0888,110.72835,285.826,812.598,Water,1
1-T-112,513.6,21.0592,110.72835,285.826,767.717,Water,1
1-T-112,513.7,11.0296,110.72835,285.826,767.717,Water,1
1-T-112,513.8,51.1479,110.72835,285.826,767.717,Water,1
1-T-112,513.9,21.0592,110.72835,285.826,788.976,Water,1
1-T-112,514,61.1775,110.72835,285.826,805.512,Water,1
1-T-112,514.1,41.1183,110.72835,285.826,805.512,Water,1
1-T-112,514.2,21.0592,110.72835,285.826,805.512,Water,1
1-T-112,514.3,81.2367,110.72835,285.826,788.976,Water,1
1-T-112,514.4,46.1331,110.72835,285.826,796.063,Water,1
1-T-112,514.5,131.385,110.72835,285.826,805.512,Water,1
1-T-112,514.6,46.1331,110.72835,285.826,767.717,Water,1
1-T-112,514.7,61.1775,110.72835,285.826,788.976,Water,1
1-T-112,514.8,31.0888,112.5,285.826,788.976,Water,1
1-T-112,514.9,31.0888,115.15755,285.826,805.512,Water,1
1-T-112,515,31.0888,115.15755,285.826,829.134,Water,1
1-T-112,515.1,41.1183,115.15755,285.826,833.858,Water,1
1-T-112,515.2,16.0444,115.15755,285.826,845.669,Water,1
1-T-112,515.3,41.1183,115.15755,285.826,845.669,Water,1
1-T-112,515.4,71.2071,115.15755,285.826,845.669,Water,1
1-T-112,515.5,41.1183,115.15755,285.826,845.669,Water,1
1-T-112,515.6,21.0592,115.15755,285.826,829.134,Water,1
1-T-112,515.7,31.0888,115.15755,285.826,900,Water,1
1-T-112,515.8,31.0888,115.15755,285.826,900,Water,1
1-T-112,515.9,51.1479,115.15755,285.826,900,Water,1
1-T-112,516,41.1183,115.15755,285.826,911.811,Water,1
1-T-112,516.1,51.1479,115.15755,285.826,911.811,Water,1
1-T-112,516.2,11.0296,115.15755,285.826,916.535,Water,1
1-T-112,516.3,71.2071,115.15755,285.826,874.016,Water,1
1-T-112,516.4,11.0296,115.15755,285.826,874.016,Water,1
1-T-112,516.5,71.2071,116.9292,285.826,900,Water,1
1-T-112,516.6,51.1479,116.9292,289.37,862.205,Water,1
1-T-112,516.7,51.1479,116.9292,289.37,862.205,Water,1
1-T-112,516.8,51.1479,116.9292,289.37,862.205,Water,1
1-T-112,516.9,71.2071,116.9292,289.37,874.016,Water,1
1-T-112,517,21.0592,116.9292,289.37,883.465,Water,1
1-T-112,517.1,61.1775,116.9292,289.37,866.929,Water,1
1-T-112,517.2,1,116.9292,289.37,845.669,Water,1
1-T-112,517.3,41.1183,116.9292,289.37,845.669,Water,1
1-T-112,517.4,21.0592,116.9292,289.37,805.512,Water,1
1-T-112,517.5,31.0888,116.9292,289.37,805.512,Water,1
1-T-112,517.6,81.2367,116.9292,289.37,812.598,Water,1
1-T-112,517.7,16.0444,116.9292,289.37,812.598,Water,1
1-T-112,517.8,21.0592,116.9292,289.37,817.323,Water,1
1-T-112,517.9,41.1183,116.9292,289.37,805.512,Water,1
1-T-112,518,81.2367,116.9292,289.37,805.512,Water,1
1-T-112,518.1,41.1183,116.9292,289.37,805.512,Water,1
1-T-112,518.2,41.1183,116.9292,289.37,833.858,Water,1
1-T-112,518.3,41.1183,116.9292,289.37,833.858,Water,1
1-T-112,518.4,31.0888,116.9292,289.37,845.669,Water,1
1-T-112,518.5,81.2367,116.9292,289.37,812.598,Water,1
1-T-112,518.6,71.2071,116.9292,289.37,817.323,Water,1
1-T-112,518.7,16.0444,112.5,289.37,822.047,Water,1
1-T-112,518.8,11.0296,112.5,289.37,822.047,Water,1
1-T-112,518.9,1,112.5,289.37,796.063,Water,1
1-T-112,519,51.1479,112.5,289.37,800.787,Water,1
1-T-112,519.1,1,112.5,289.37,805.512,Water,1
1-T-112,519.2,31.0888,108.0708,285.826,812.598,Water,1
1-T-112,519.3,81.2367,108.0708,285.826,784.252,Water,1
1-T-112,519.4,51.1479,108.0708,285.826,812.598,Water,1
1-T-112,519.5,31.0888,108.0708,283.464,812.598,Water,1
1-T-112,519.6,51.1479,106.29915,283.464,812.598,Water,1
1-T-112,519.7,51.1479,106.29915,283.464,800.787,Water,1
1-T-112,519.8,51.1479,106.29915,283.464,805.512,Water,1
1-T-112,519.9,21.0592,104.5275,283.464,796.063,Water,1
1-T-112,520,41.1183,104.5275,283.464,800.787,Water,1
1-T-112,520.1,11.0296,101.8701,283.464,800.787,Water,1
1-T-112,520.2,1,101.8701,283.464,805.512,Water,1
1-T-112,520.3,41.1183,101.8701,281.102,788.976,Water,1
1-T-112,520.4,41.1183,101.8701,281.102,800.787,Water,1
1-T-112,520.5,56.1627,101.8701,277.56,812.598,Water,1
1-T-112,520.6,31.0888,101.8701,277.56,817.323,Water,1
1-T-112,520.7,41.1183,101.8701,277.56,817.323,Water,1
1-T-112,520.8,61.1775,101.8701,277.56,817.323,Water,1
1-T-112,520.9,51.1479,101.8701,277.56,788.976,Water,1
1-T-112,521,41.1183,101.8701,277.56,751.181,Water,1
1-T-112,521.1,41.1183,101.8701,277.56,800.787,Water,1
1-T-112,521.2,41.1183,101.8701,277.56,800.787,Water,1
1-T-112,521.3,51.1479,101.8701,277.56,805.512,Water,1
1-T-112,521.4,31.0888,101.8701,277.56,817.323,Water,1
1-T-112,521.5,71.2071,101.8701,277.56,817.323,Water,1
1-T-112,521.6,41.1183,101.8701,277.56,829.134,Water,1
1-T-112,521.7,71.2071,101.8701,277.56,829.134,Water,1
1-T-112,521.8,21.0592,101.8701,277.56,822.047,Water,1
1-T-112,521.9,81.2367,104.5275,277.56,822.047,Water,1
1-T-112,522,1,108.0708,277.56,829.134,Water,1
1-T-112,522.1,51.1479,108.0708,277.56,784.252,Water,1
1-T-112,522.2,21.0592,108.0708,277.56,784.252,Water,1
1-T-112,522.3,61.1775,108.0708,277.56,788.976,Water,1
